rep,ID,timeAfterLastDose,sim_y1,censored,split,color,filter
384,11,24,64.0347,0,All,-1,0
384,12,24,64.0439,0,All,-1,0
384,13,24,59.5284,0,All,-1,0
384,14,24,16.1853,0,All,-1,0
384,15,24,26.4452,0,All,-1,0
385,1,24,26.3952,0,All,-1,0
385,2,24,40.2948,0,All,-1,0
385,3,24,49.5574,0,All,-1,0
385,4,24,46.4735,0,All,-1,0
385,5,24,77.3192,0,All,-1,0
385,6,24,45.1473,0,All,-1,0
385,7,24,79.6213,0,All,-1,0
385,8,24,82.9067,0,All,-1,0
385,9,24,29.5942,0,All,-1,0
385,10,24,65.4652,0,All,-1,0
385,11,24,69.9739,0,All,-1,0
385,12,24,79.1519,0,All,-1,0
385,13,24,54.9046,0,All,-1,0
385,14,24,13.3958,0,All,-1,0
385,15,24,23.2169,0,All,-1,0
386,1,24,23.253,0,All,-1,0
386,2,24,51.6497,0,All,-1,0
386,3,24,47.8915,0,All,-1,0
386,4,24,51.7765,0,All,-1,0
386,5,24,68.4135,0,All,-1,0
386,6,24,56.0478,0,All,-1,0
386,7,24,76.803,0,All,-1,0
386,8,24,79.2238,0,All,-1,0
386,9,24,29.2212,0,All,-1,0
386,10,24,71.944,0,All,-1,0
386,11,24,51.3322,0,All,-1,0
386,12,24,72.7666,0,All,-1,0
386,13,24,56.1177,0,All,-1,0
386,14,24,14.1282,0,All,-1,0
386,15,24,25.1337,0,All,-1,0
387,1,24,26.8919,0,All,-1,0
387,2,24,23.614,0,All,-1,0
387,3,24,72.5191,0,All,-1,0
387,4,24,66.1403,0,All,-1,0
387,5,24,57.3001,0,All,-1,0
387,6,24,49.8631,0,All,-1,0
387,7,24,76.9459,0,All,-1,0
387,8,24,78.7751,0,All,-1,0
387,9,24,23.3133,0,All,-1,0
387,10,24,46.5302,0,All,-1,0
387,11,24,90.4894,0,All,-1,0
387,12,24,65.6802,0,All,-1,0
387,13,24,54.039,0,All,-1,0
387,14,24,12.7683,0,All,-1,0
387,15,24,24.5774,0,All,-1,0
388,1,24,19.3518,0,All,-1,0
388,2,24,42.9519,0,All,-1,0
388,3,24,57.3501,0,All,-1,0
388,4,24,39.9005,0,All,-1,0
388,5,24,55.2216,0,All,-1,0
388,6,24,47.4537,0,All,-1,0
388,7,24,87.8747,0,All,-1,0
388,8,24,108.965,0,All,-1,0
388,9,24,23.2558,0,All,-1,0
388,10,24,56.4846,0,All,-1,0
388,11,24,89.4035,0,All,-1,0
388,12,24,78.4323,0,All,-1,0
388,13,24,69.1223,0,All,-1,0
388,14,24,14.6251,0,All,-1,0
388,15,24,21.898,0,All,-1,0
389,1,24,27.4635,0,All,-1,0
389,2,24,42.4391,0,All,-1,0
389,3,24,31.0031,0,All,-1,0
389,4,24,60.3235,0,All,-1,0
389,5,24,63.6759,0,All,-1,0
389,6,24,49.7202,0,All,-1,0
389,7,24,89.1873,0,All,-1,0
389,8,24,91.6246,0,All,-1,0
389,9,24,41.3851,0,All,-1,0
389,10,24,62.0232,0,All,-1,0
389,11,24,78.3645,0,All,-1,0
389,12,24,87.5828,0,All,-1,0
389,13,24,53.0115,0,All,-1,0
389,14,24,11.1018,0,All,-1,0
389,15,24,26.3752,0,All,-1,0
390,1,24,15.1193,0,All,-1,0
390,2,24,33.4259,0,All,-1,0
390,3,24,58.3558,0,All,-1,0
390,4,24,53.8008,0,All,-1,0
390,5,24,60.8013,0,All,-1,0
390,6,24,47.3038,0,All,-1,0
390,7,24,68.8499,0,All,-1,0
390,8,24,99.4001,0,All,-1,0
390,9,24,32.0924,0,All,-1,0
390,10,24,69.3,0,All,-1,0
390,11,24,79.6639,0,All,-1,0
390,12,24,83.6072,0,All,-1,0
390,13,24,60.9887,0,All,-1,0
390,14,24,9.59297,0,All,-1,0
390,15,24,14.9603,0,All,-1,0
391,1,24,25.4222,0,All,-1,0
391,2,24,39.3989,0,All,-1,0
391,3,24,64.4565,0,All,-1,0
391,4,24,41.0346,0,All,-1,0
391,5,24,60.2122,0,All,-1,0
391,6,24,44.2164,0,All,-1,0
391,7,24,67.1804,0,All,-1,0
391,8,24,84.5137,0,All,-1,0
391,9,24,37.3964,0,All,-1,0
391,10,24,66.6647,0,All,-1,0
391,11,24,66.9002,0,All,-1,0
391,12,24,78.6029,0,All,-1,0
391,13,24,51.3698,0,All,-1,0
391,14,24,15.2126,0,All,-1,0
391,15,24,27.0977,0,All,-1,0
392,1,24,27.9027,0,All,-1,0
392,2,24,53.0076,0,All,-1,0
392,3,24,71.0961,0,All,-1,0
392,4,24,42.2534,0,All,-1,0
392,5,24,59.3577,0,All,-1,0
392,6,24,48.3664,0,All,-1,0
392,7,24,80.6031,0,All,-1,0
392,8,24,100.159,0,All,-1,0
392,9,24,30.2153,0,All,-1,0
392,10,24,54.225,0,All,-1,0
392,11,24,77.8809,0,All,-1,0
392,12,24,75.6391,0,All,-1,0
392,13,24,42.6526,0,All,-1,0
392,14,24,13.207,0,All,-1,0
392,15,24,24.324,0,All,-1,0
393,1,24,25.009,0,All,-1,0
393,2,24,33.269,0,All,-1,0
393,3,24,55.9428,0,All,-1,0
393,4,24,54.5264,0,All,-1,0
393,5,24,50.435,0,All,-1,0
393,6,24,46.5086,0,All,-1,0
393,7,24,93.1595,0,All,-1,0
393,8,24,94.9278,0,All,-1,0
393,9,24,32.6528,0,All,-1,0
393,10,24,60.1787,0,All,-1,0
393,11,24,55.6806,0,All,-1,0
393,12,24,74.5151,0,All,-1,0
393,13,24,61.3061,0,All,-1,0
393,14,24,16.004,0,All,-1,0
393,15,24,16.7464,0,All,-1,0
394,1,24,26.0818,0,All,-1,0
394,2,24,41.6323,0,All,-1,0
394,3,24,42.2132,0,All,-1,0
394,4,24,46.0274,0,All,-1,0
394,5,24,81.8894,0,All,-1,0
394,6,24,45.5423,0,All,-1,0
394,7,24,77.0568,0,All,-1,0
394,8,24,78.4764,0,All,-1,0
394,9,24,35.1538,0,All,-1,0
394,10,24,56.2267,0,All,-1,0
394,11,24,64.0108,0,All,-1,0
394,12,24,90.3872,0,All,-1,0
394,13,24,55.5354,0,All,-1,0
394,14,24,10.454,0,All,-1,0
394,15,24,20.8345,0,All,-1,0
395,1,24,24.0809,0,All,-1,0
395,2,24,42.8123,0,All,-1,0
395,3,24,50.3442,0,All,-1,0
395,4,24,73.5062,0,All,-1,0
395,5,24,56.7773,0,All,-1,0
395,6,24,47.4343,0,All,-1,0
395,7,24,76.7851,0,All,-1,0
395,8,24,92.4046,0,All,-1,0
395,9,24,24.2608,0,All,-1,0
395,10,24,58.4252,0,All,-1,0
395,11,24,70.0522,0,All,-1,0
395,12,24,98.3398,0,All,-1,0
395,13,24,69.5832,0,All,-1,0
395,14,24,12.5176,0,All,-1,0
395,15,24,32.1788,0,All,-1,0
396,1,24,23.5871,0,All,-1,0
396,2,24,44.6631,0,All,-1,0
396,3,24,39.1441,0,All,-1,0
396,4,24,74.8102,0,All,-1,0
396,5,24,66.9618,0,All,-1,0
396,6,24,56.2098,0,All,-1,0
396,7,24,68.2879,0,All,-1,0
396,8,24,94.2404,0,All,-1,0
396,9,24,40.5312,0,All,-1,0
396,10,24,70.7904,0,All,-1,0
396,11,24,76.4953,0,All,-1,0
396,12,24,101.791,0,All,-1,0
396,13,24,55.1405,0,All,-1,0
396,14,24,15.255,0,All,-1,0
396,15,24,33.2999,0,All,-1,0
397,1,24,25.6963,0,All,-1,0
397,2,24,39.4468,0,All,-1,0
397,3,24,51.988,0,All,-1,0
397,4,24,32.4652,0,All,-1,0
397,5,24,43.8921,0,All,-1,0
397,6,24,44.4372,0,All,-1,0
397,7,24,85.85,0,All,-1,0
397,8,24,100.522,0,All,-1,0
397,9,24,27.7718,0,All,-1,0
397,10,24,89.2056,0,All,-1,0
397,11,24,87.8271,0,All,-1,0
397,12,24,104.475,0,All,-1,0
397,13,24,45.505,0,All,-1,0
397,14,24,13.7676,0,All,-1,0
397,15,24,23.096,0,All,-1,0
398,1,24,31.4463,0,All,-1,0
398,2,24,53.7644,0,All,-1,0
398,3,24,39.6744,0,All,-1,0
398,4,24,58.6205,0,All,-1,0
398,5,24,70.7865,0,All,-1,0
398,6,24,40.9687,0,All,-1,0
398,7,24,77.561,0,All,-1,0
398,8,24,82.5987,0,All,-1,0
398,9,24,30.0137,0,All,-1,0
398,10,24,77.9595,0,All,-1,0
398,11,24,62.1484,0,All,-1,0
398,12,24,70.8355,0,All,-1,0
398,13,24,43.9618,0,All,-1,0
398,14,24,12.6211,0,All,-1,0
398,15,24,26.271,0,All,-1,0
399,1,24,28.8642,0,All,-1,0
399,2,24,42.7845,0,All,-1,0
399,3,24,57.1619,0,All,-1,0
399,4,24,70.0326,0,All,-1,0
399,5,24,59.3177,0,All,-1,0
399,6,24,48.4035,0,All,-1,0
399,7,24,71.0637,0,All,-1,0
399,8,24,71.4983,0,All,-1,0
399,9,24,26.178,0,All,-1,0
399,10,24,62.3632,0,All,-1,0
399,11,24,69.3979,0,All,-1,0
399,12,24,123.493,0,All,-1,0
399,13,24,51.437,0,All,-1,0
399,14,24,15.4928,0,All,-1,0
399,15,24,27.4017,0,All,-1,0
400,1,24,17.895,0,All,-1,0
400,2,24,62.2225,0,All,-1,0
400,3,24,54.7241,0,All,-1,0
400,4,24,71.8817,0,All,-1,0
400,5,24,77.03,0,All,-1,0
400,6,24,41.7529,0,All,-1,0
400,7,24,61.0183,0,All,-1,0
400,8,24,80.668,0,All,-1,0
400,9,24,37.8318,0,All,-1,0
400,10,24,66.1474,0,All,-1,0
400,11,24,62.2901,0,All,-1,0
400,12,24,95.4636,0,All,-1,0
400,13,24,58.7709,0,All,-1,0
400,14,24,16.4996,0,All,-1,0
400,15,24,34.0805,0,All,-1,0
401,1,24,21.128,0,All,-1,0
401,2,24,40.0714,0,All,-1,0
401,3,24,50.8715,0,All,-1,0
401,4,24,72.6604,0,All,-1,0
401,5,24,52.1946,0,All,-1,0
401,6,24,50.819,0,All,-1,0
401,7,24,92.3446,0,All,-1,0
401,8,24,70.418,0,All,-1,0
401,9,24,33.5043,0,All,-1,0
401,10,24,74.683,0,All,-1,0
401,11,24,56.4334,0,All,-1,0
401,12,24,107.382,0,All,-1,0
401,13,24,67.501,0,All,-1,0
401,14,24,13.4372,0,All,-1,0
401,15,24,24.2928,0,All,-1,0
402,1,24,24.2953,0,All,-1,0
402,2,24,47.0456,0,All,-1,0
402,3,24,51.1327,0,All,-1,0
402,4,24,58.2737,0,All,-1,0
402,5,24,67.1578,0,All,-1,0
402,6,24,38.9181,0,All,-1,0
402,7,24,45.051,0,All,-1,0
402,8,24,70.4493,0,All,-1,0
402,9,24,35.2232,0,All,-1,0
402,10,24,70.6648,0,All,-1,0
402,11,24,58.5531,0,All,-1,0
402,12,24,93.5391,0,All,-1,0
402,13,24,47.0314,0,All,-1,0
402,14,24,14.3373,0,All,-1,0
402,15,24,30.2311,0,All,-1,0
403,1,24,20.6619,0,All,-1,0
403,2,24,51.5838,0,All,-1,0
403,3,24,41.8782,0,All,-1,0
403,4,24,42.9514,0,All,-1,0
403,5,24,67.2718,0,All,-1,0
403,6,24,53.2688,0,All,-1,0
403,7,24,71.1454,0,All,-1,0
403,8,24,87.4769,0,All,-1,0
403,9,24,28.3596,0,All,-1,0
403,10,24,77.619,0,All,-1,0
403,11,24,82.6935,0,All,-1,0
403,12,24,101.954,0,All,-1,0
403,13,24,40.6549,0,All,-1,0
403,14,24,8.48925,0,All,-1,0
403,15,24,20.0988,0,All,-1,0
404,1,24,26.9793,0,All,-1,0
404,2,24,46.9831,0,All,-1,0
404,3,24,55.7657,0,All,-1,0
404,4,24,53.1403,0,All,-1,0
404,5,24,61.8929,0,All,-1,0
404,6,24,37.1127,0,All,-1,0
404,7,24,92.5492,0,All,-1,0
404,8,24,106.427,0,All,-1,0
404,9,24,34.065,0,All,-1,0
404,10,24,77.8215,0,All,-1,0
404,11,24,67.6214,0,All,-1,0
404,12,24,106.936,0,All,-1,0
404,13,24,55.4031,0,All,-1,0
404,14,24,13.7242,0,All,-1,0
404,15,24,32.3049,0,All,-1,0
405,1,24,27.0708,0,All,-1,0
405,2,24,47.5199,0,All,-1,0
405,3,24,62.7671,0,All,-1,0
405,4,24,70.2366,0,All,-1,0
405,5,24,78.6543,0,All,-1,0
405,6,24,49.5949,0,All,-1,0
405,7,24,79.0439,0,All,-1,0
405,8,24,84.0269,0,All,-1,0
405,9,24,42.3906,0,All,-1,0
405,10,24,61.5921,0,All,-1,0
405,11,24,66.077,0,All,-1,0
405,12,24,92.4774,0,All,-1,0
405,13,24,58.6948,0,All,-1,0
405,14,24,14.8395,0,All,-1,0
405,15,24,20.1932,0,All,-1,0
406,1,24,34.1331,0,All,-1,0
406,2,24,51.0463,0,All,-1,0
406,3,24,46.5965,0,All,-1,0
406,4,24,46.8362,0,All,-1,0
406,5,24,59.1187,0,All,-1,0
406,6,24,45.9515,0,All,-1,0
406,7,24,82.7184,0,All,-1,0
406,8,24,77.1276,0,All,-1,0
406,9,24,28.7258,0,All,-1,0
406,10,24,63.8702,0,All,-1,0
406,11,24,97.1875,0,All,-1,0
406,12,24,82.5949,0,All,-1,0
406,13,24,71.8261,0,All,-1,0
406,14,24,11.4684,0,All,-1,0
406,15,24,30.0019,0,All,-1,0
407,1,24,30.7146,0,All,-1,0
407,2,24,40.6084,0,All,-1,0
407,3,24,56.51,0,All,-1,0
407,4,24,55.662,0,All,-1,0
407,5,24,72.1801,0,All,-1,0
407,6,24,59.3683,0,All,-1,0
407,7,24,83.0834,0,All,-1,0
407,8,24,88.7815,0,All,-1,0
407,9,24,19.865,0,All,-1,0
407,10,24,50.4264,0,All,-1,0
407,11,24,80.3492,0,All,-1,0
407,12,24,82.2022,0,All,-1,0
407,13,24,69.4462,0,All,-1,0
407,14,24,13.1075,0,All,-1,0
407,15,24,21.1404,0,All,-1,0
408,1,24,25.7508,0,All,-1,0
408,2,24,43.1612,0,All,-1,0
408,3,24,47.9791,0,All,-1,0
408,4,24,61.0407,0,All,-1,0
408,5,24,75.8557,0,All,-1,0
408,6,24,46.2805,0,All,-1,0
408,7,24,80.1129,0,All,-1,0
408,8,24,84.9479,0,All,-1,0
408,9,24,28.3014,0,All,-1,0
408,10,24,71.0269,0,All,-1,0
408,11,24,88.0433,0,All,-1,0
408,12,24,95.926,0,All,-1,0
408,13,24,63.3966,0,All,-1,0
408,14,24,11.9204,0,All,-1,0
408,15,24,28.2397,0,All,-1,0
409,1,24,28.5034,0,All,-1,0
409,2,24,45.8847,0,All,-1,0
409,3,24,45.0458,0,All,-1,0
409,4,24,57.3982,0,All,-1,0
409,5,24,56.0813,0,All,-1,0
409,6,24,41.2952,0,All,-1,0
409,7,24,69.8292,0,All,-1,0
409,8,24,88.3227,0,All,-1,0
409,9,24,26.7444,0,All,-1,0
409,10,24,76.8712,0,All,-1,0
409,11,24,61.6378,0,All,-1,0
409,12,24,88.7169,0,All,-1,0
409,13,24,73.0964,0,All,-1,0
409,14,24,15.835,0,All,-1,0
409,15,24,26.9734,0,All,-1,0
410,1,24,24.4741,0,All,-1,0
410,2,24,38.4288,0,All,-1,0
410,3,24,64.5504,0,All,-1,0
410,4,24,48.0495,0,All,-1,0
410,5,24,59.5506,0,All,-1,0
410,6,24,67.7339,0,All,-1,0
410,7,24,81.8685,0,All,-1,0
410,8,24,98.577,0,All,-1,0
410,9,24,39.8197,0,All,-1,0
410,10,24,73.6341,0,All,-1,0
410,11,24,39.4893,0,All,-1,0
410,12,24,82.6938,0,All,-1,0
410,13,24,48.3093,0,All,-1,0
410,14,24,15.4996,0,All,-1,0
410,15,24,23.2284,0,All,-1,0
411,1,24,27.7983,0,All,-1,0
411,2,24,45.4274,0,All,-1,0
411,3,24,45.4962,0,All,-1,0
411,4,24,61.2419,0,All,-1,0
411,5,24,53.3385,0,All,-1,0
411,6,24,45.593,0,All,-1,0
411,7,24,91.3555,0,All,-1,0
411,8,24,73.8242,0,All,-1,0
411,9,24,23.2672,0,All,-1,0
411,10,24,62.0216,0,All,-1,0
411,11,24,84.5668,0,All,-1,0
411,12,24,74.0326,0,All,-1,0
411,13,24,64.4949,0,All,-1,0
411,14,24,12.1401,0,All,-1,0
411,15,24,18.7143,0,All,-1,0
412,1,24,31.1273,0,All,-1,0
412,2,24,60.1694,0,All,-1,0
412,3,24,51.1637,0,All,-1,0
412,4,24,54.565,0,All,-1,0
412,5,24,63.2422,0,All,-1,0
412,6,24,44.7379,0,All,-1,0
412,7,24,70.7034,0,All,-1,0
412,8,24,88.0975,0,All,-1,0
412,9,24,31.8304,0,All,-1,0
412,10,24,70.7383,0,All,-1,0
412,11,24,74.2237,0,All,-1,0
412,12,24,87.8731,0,All,-1,0
412,13,24,58.0829,0,All,-1,0
412,14,24,17.8405,0,All,-1,0
412,15,24,29.9696,0,All,-1,0
413,1,24,25.159,0,All,-1,0
413,2,24,27.6629,0,All,-1,0
413,3,24,51.7766,0,All,-1,0
413,4,24,54.7829,0,All,-1,0
413,5,24,66.5626,0,All,-1,0
413,6,24,49.9206,0,All,-1,0
413,7,24,93.2255,0,All,-1,0
413,8,24,85.7269,0,All,-1,0
413,9,24,35.8137,0,All,-1,0
413,10,24,62.1246,0,All,-1,0
413,11,24,66.2549,0,All,-1,0
413,12,24,88.3769,0,All,-1,0
413,13,24,37.9486,0,All,-1,0
413,14,24,12.7188,0,All,-1,0
413,15,24,22.5691,0,All,-1,0
414,1,24,22.1814,0,All,-1,0
414,2,24,48.8094,0,All,-1,0
414,3,24,57.9515,0,All,-1,0
414,4,24,51.8508,0,All,-1,0
414,5,24,57.8171,0,All,-1,0
414,6,24,42.8462,0,All,-1,0
414,7,24,72.1386,0,All,-1,0
414,8,24,87.4728,0,All,-1,0
414,9,24,40.5316,0,All,-1,0
414,10,24,46.4694,0,All,-1,0
414,11,24,79.8118,0,All,-1,0
414,12,24,77.9455,0,All,-1,0
414,13,24,52.2242,0,All,-1,0
414,14,24,15.558,0,All,-1,0
414,15,24,33.405,0,All,-1,0
415,1,24,32.1085,0,All,-1,0
415,2,24,39.9205,0,All,-1,0
415,3,24,59.1334,0,All,-1,0
415,4,24,62.9648,0,All,-1,0
415,5,24,66.4015,0,All,-1,0
415,6,24,46.5257,0,All,-1,0
415,7,24,75.2675,0,All,-1,0
415,8,24,88.1984,0,All,-1,0
415,9,24,32.5725,0,All,-1,0
415,10,24,60.3497,0,All,-1,0
415,11,24,67.2857,0,All,-1,0
415,12,24,81.5893,0,All,-1,0
415,13,24,47.8724,0,All,-1,0
415,14,24,12.9155,0,All,-1,0
415,15,24,23.1075,0,All,-1,0
416,1,24,24.053,0,All,-1,0
416,2,24,44.6147,0,All,-1,0
416,3,24,45.5391,0,All,-1,0
416,4,24,49.2179,0,All,-1,0
416,5,24,53.463,0,All,-1,0
416,6,24,36.506,0,All,-1,0
416,7,24,85.381,0,All,-1,0
416,8,24,66.6211,0,All,-1,0
416,9,24,41.5708,0,All,-1,0
416,10,24,65.1639,0,All,-1,0
416,11,24,62.9547,0,All,-1,0
416,12,24,96.6579,0,All,-1,0
416,13,24,66.4488,0,All,-1,0
416,14,24,15.24,0,All,-1,0
416,15,24,26.1341,0,All,-1,0
417,1,24,29.4361,0,All,-1,0
417,2,24,38.0517,0,All,-1,0
417,3,24,60.8955,0,All,-1,0
417,4,24,43.2938,0,All,-1,0
417,5,24,67.9434,0,All,-1,0
417,6,24,40.8905,0,All,-1,0
417,7,24,85.2945,0,All,-1,0
417,8,24,94.0761,0,All,-1,0
417,9,24,36.5268,0,All,-1,0
417,10,24,81.6066,0,All,-1,0
417,11,24,56.4718,0,All,-1,0
417,12,24,54.2471,0,All,-1,0
417,13,24,60.3902,0,All,-1,0
417,14,24,17.4432,0,All,-1,0
417,15,24,27.5737,0,All,-1,0
418,1,24,31.2295,0,All,-1,0
418,2,24,41.0216,0,All,-1,0
418,3,24,49.7929,0,All,-1,0
418,4,24,57.5836,0,All,-1,0
418,5,24,54.133,0,All,-1,0
418,6,24,57.7559,0,All,-1,0
418,7,24,107.364,0,All,-1,0
418,8,24,81.6083,0,All,-1,0
418,9,24,20.6477,0,All,-1,0
418,10,24,67.5735,0,All,-1,0
418,11,24,53.1133,0,All,-1,0
418,12,24,89.8524,0,All,-1,0
418,13,24,49.4306,0,All,-1,0
418,14,24,13.223,0,All,-1,0
418,15,24,17.1508,0,All,-1,0
419,1,24,24.1334,0,All,-1,0
419,2,24,40.7277,0,All,-1,0
419,3,24,64.6773,0,All,-1,0
419,4,24,67.4255,0,All,-1,0
419,5,24,55.374,0,All,-1,0
419,6,24,47.818,0,All,-1,0
419,7,24,84.0395,0,All,-1,0
419,8,24,101.313,0,All,-1,0
419,9,24,31.3559,0,All,-1,0
419,10,24,70.6759,0,All,-1,0
419,11,24,72.7353,0,All,-1,0
419,12,24,67.3835,0,All,-1,0
419,13,24,65.2934,0,All,-1,0
419,14,24,12.8356,0,All,-1,0
419,15,24,31.5229,0,All,-1,0
420,1,24,23.1288,0,All,-1,0
420,2,24,40.8345,0,All,-1,0
420,3,24,49.0459,0,All,-1,0
420,4,24,47.5784,0,All,-1,0
420,5,24,48.7172,0,All,-1,0
420,6,24,60.042,0,All,-1,0
420,7,24,98.6365,0,All,-1,0
420,8,24,81.3409,0,All,-1,0
420,9,24,36.2386,0,All,-1,0
420,10,24,39.8063,0,All,-1,0
420,11,24,73.1353,0,All,-1,0
420,12,24,92.6895,0,All,-1,0
420,13,24,55.852,0,All,-1,0
420,14,24,16.795,0,All,-1,0
420,15,24,30.9238,0,All,-1,0
421,1,24,25.5288,0,All,-1,0
421,2,24,52.586,0,All,-1,0
421,3,24,62.8442,0,All,-1,0
421,4,24,73.28,0,All,-1,0
421,5,24,64.4454,0,All,-1,0
421,6,24,35.3463,0,All,-1,0
421,7,24,47.586,0,All,-1,0
421,8,24,98.0739,0,All,-1,0
421,9,24,27.8953,0,All,-1,0
421,10,24,82.0033,0,All,-1,0
421,11,24,85.5077,0,All,-1,0
421,12,24,98.0939,0,All,-1,0
421,13,24,58.8649,0,All,-1,0
421,14,24,12.6316,0,All,-1,0
421,15,24,34.7077,0,All,-1,0
422,1,24,25.9571,0,All,-1,0
422,2,24,47.9466,0,All,-1,0
422,3,24,47.0344,0,All,-1,0
422,4,24,51.52,0,All,-1,0
422,5,24,57.9678,0,All,-1,0
422,6,24,31.8045,0,All,-1,0
422,7,24,78.4896,0,All,-1,0
422,8,24,136.135,0,All,-1,0
422,9,24,43.3644,0,All,-1,0
422,10,24,61.2089,0,All,-1,0
422,11,24,64.1978,0,All,-1,0
422,12,24,84.7238,0,All,-1,0
422,13,24,71.2486,0,All,-1,0
422,14,24,13.027,0,All,-1,0
422,15,24,26.9463,0,All,-1,0
423,1,24,26.6746,0,All,-1,0
423,2,24,46.0739,0,All,-1,0
423,3,24,56.9599,0,All,-1,0
423,4,24,60.9982,0,All,-1,0
423,5,24,73.694,0,All,-1,0
423,6,24,41.1793,0,All,-1,0
423,7,24,74.8523,0,All,-1,0
423,8,24,104.032,0,All,-1,0
423,9,24,21.539,0,All,-1,0
423,10,24,68.9384,0,All,-1,0
423,11,24,93.1754,0,All,-1,0
423,12,24,83.6783,0,All,-1,0
423,13,24,56.5541,0,All,-1,0
423,14,24,15.2336,0,All,-1,0
423,15,24,24.1992,0,All,-1,0
424,1,24,26.266,0,All,-1,0
424,2,24,52.9891,0,All,-1,0
424,3,24,57.9881,0,All,-1,0
424,4,24,51.1794,0,All,-1,0
424,5,24,67.3197,0,All,-1,0
424,6,24,43.0905,0,All,-1,0
424,7,24,97.2999,0,All,-1,0
424,8,24,79.1832,0,All,-1,0
424,9,24,29.6653,0,All,-1,0
424,10,24,51.6087,0,All,-1,0
424,11,24,76.4143,0,All,-1,0
424,12,24,72.8047,0,All,-1,0
424,13,24,56.0344,0,All,-1,0
424,14,24,13.5764,0,All,-1,0
424,15,24,27.1966,0,All,-1,0
425,1,24,19.2585,0,All,-1,0
425,2,24,50.2098,0,All,-1,0
425,3,24,71.57,0,All,-1,0
425,4,24,47.4407,0,All,-1,0
425,5,24,63.3212,0,All,-1,0
425,6,24,56.8035,0,All,-1,0
425,7,24,57.9737,0,All,-1,0
425,8,24,65.7955,0,All,-1,0
425,9,24,36.9735,0,All,-1,0
425,10,24,65.4654,0,All,-1,0
425,11,24,54.8123,0,All,-1,0
425,12,24,76.9955,0,All,-1,0
425,13,24,62.1098,0,All,-1,0
425,14,24,11.7454,0,All,-1,0
425,15,24,25.0025,0,All,-1,0
426,1,24,19.3067,0,All,-1,0
426,2,24,50.6052,0,All,-1,0
426,3,24,56.3738,0,All,-1,0
426,4,24,67.3887,0,All,-1,0
426,5,24,60.4376,0,All,-1,0
426,6,24,48.0791,0,All,-1,0
426,7,24,111.386,0,All,-1,0
426,8,24,84.6958,0,All,-1,0
426,9,24,30.0181,0,All,-1,0
426,10,24,64.3506,0,All,-1,0
426,11,24,83.7915,0,All,-1,0
426,12,24,60.3452,0,All,-1,0
426,13,24,67.62,0,All,-1,0
426,14,24,13.8852,0,All,-1,0
426,15,24,29.7021,0,All,-1,0
427,1,24,26.9532,0,All,-1,0
427,2,24,54.7024,0,All,-1,0
427,3,24,52.8852,0,All,-1,0
427,4,24,51.5734,0,All,-1,0
427,5,24,74.3315,0,All,-1,0
427,6,24,56.4699,0,All,-1,0
427,7,24,85.8647,0,All,-1,0
427,8,24,68.5839,0,All,-1,0
427,9,24,37.4812,0,All,-1,0
427,10,24,72.0368,0,All,-1,0
427,11,24,64.7857,0,All,-1,0
427,12,24,87.1676,0,All,-1,0
427,13,24,43.433,0,All,-1,0
427,14,24,11.3652,0,All,-1,0
427,15,24,28.4092,0,All,-1,0
428,1,24,25.8027,0,All,-1,0
428,2,24,54.6265,0,All,-1,0
428,3,24,64.0859,0,All,-1,0
428,4,24,51.952,0,All,-1,0
428,5,24,57.7891,0,All,-1,0
428,6,24,44.0791,0,All,-1,0
428,7,24,63.6451,0,All,-1,0
428,8,24,73.6703,0,All,-1,0
428,9,24,29.8618,0,All,-1,0
428,10,24,65.2032,0,All,-1,0
428,11,24,69.0926,0,All,-1,0
428,12,24,65.0029,0,All,-1,0
428,13,24,47.8593,0,All,-1,0
428,14,24,16.1597,0,All,-1,0
428,15,24,31.3927,0,All,-1,0
429,1,24,25.9499,0,All,-1,0
429,2,24,49.8438,0,All,-1,0
429,3,24,55.1042,0,All,-1,0
429,4,24,42.6198,0,All,-1,0
429,5,24,56.2321,0,All,-1,0
429,6,24,60.3295,0,All,-1,0
429,7,24,88.5423,0,All,-1,0
429,8,24,92.4979,0,All,-1,0
429,9,24,40.7125,0,All,-1,0
429,10,24,62.7372,0,All,-1,0
429,11,24,80.1202,0,All,-1,0
429,12,24,80.1187,0,All,-1,0
429,13,24,57.2307,0,All,-1,0
429,14,24,15.1922,0,All,-1,0
429,15,24,24.366,0,All,-1,0
430,1,24,28.8601,0,All,-1,0
430,2,24,40.558,0,All,-1,0
430,3,24,52.5254,0,All,-1,0
430,4,24,56.6178,0,All,-1,0
430,5,24,48.4216,0,All,-1,0
430,6,24,41.5022,0,All,-1,0
430,7,24,72.7999,0,All,-1,0
430,8,24,81.7001,0,All,-1,0
430,9,24,36.7834,0,All,-1,0
430,10,24,82.2838,0,All,-1,0
430,11,24,101.892,0,All,-1,0
430,12,24,68.2452,0,All,-1,0
430,13,24,68.517,0,All,-1,0
430,14,24,16.7802,0,All,-1,0
430,15,24,23.3403,0,All,-1,0
431,1,24,33.9217,0,All,-1,0
431,2,24,52.9027,0,All,-1,0
431,3,24,58.3012,0,All,-1,0
431,4,24,52.2456,0,All,-1,0
431,5,24,51.0721,0,All,-1,0
431,6,24,36.6065,0,All,-1,0
431,7,24,86.0845,0,All,-1,0
